V1,V2,class
0.83083,0.979608,2
0.835141,0.578238,2
0.490087,0.36046300000000003,2
0.767976,0.644313,2
0.259726,0.490867,2
0.61897,0.988999,2
0.9622790000000001,0.746915,2
0.460784,0.582019,2
0.32136,0.920272,2
0.961599,0.556276,2
0.501953,0.8500040000000001,2
0.528833,0.626184,2
0.173337,0.895697,2
0.792669,0.475321,2
0.505219,0.559501,2
0.74851,0.200398,2
0.6963020000000001,0.736527,2
0.074245,0.24430100000000002,2
0.043383,0.688851,2
0.8992879999999999,0.9772639999999999,2
0.23819099999999999,0.096887,2
0.06024500000000001,0.982757,2
0.6282810000000001,0.591354,2
0.819264,0.5426270000000001,2
0.679467,0.30153,2
0.133082,0.904479,2
0.5911350000000001,0.6158819999999999,2
0.459416,0.238377,2
0.36691599999999996,0.792612,2
0.12697,0.213311,2
0.047975,0.028485000000000003,2
0.695397,0.199575,2
0.371735,0.555888,2
0.21238800000000002,0.897481,2
0.200729,0.112754,2
0.22829000000000002,0.815896,2
0.690042,0.902273,2
0.223625,0.691222,2
0.167427,0.904435,2
0.591024,0.289354,2
0.505004,0.358288,2
0.38265,0.081854,2
0.582333,0.9509479999999999,2
0.588244,0.415509,2
0.277122,0.8793209999999999,2
0.175224,0.884133,2
0.730147,0.9246340000000001,2
0.48308500000000004,0.22231199999999998,2
0.17191099999999998,0.10601500000000001,2
0.9035639999999999,0.273467,2
0.494788,0.1189,2
0.37404699999999996,0.455794,2
0.96345,0.405819,2
0.014483000000000001,0.151951,2
0.9865120000000001,0.042441,2
0.5384760000000001,0.935006,2
0.404023,0.716441,2
0.44573599999999997,0.24775300000000003,2
0.11484000000000001,0.807214,2
0.142564,0.015600999999999999,2
0.130393,0.6970689999999999,2
0.725139,0.149256,2
0.135575,0.6672560000000001,2
0.681271,0.056146,2
0.716029,0.286622,2
0.40105,0.108794,2
0.085097,0.196128,2
0.581325,0.550787,2
0.9221739999999999,0.099976,2
0.22509200000000001,0.5054770000000001,2
0.41372700000000007,0.025988,2
0.339652,0.730993,2
0.237804,0.496525,2
0.986591,0.476678,2
0.43568500000000004,0.9242030000000001,2
0.578842,0.063827,2
0.624484,0.511363,2
0.9536879999999999,0.901386,2
0.18253699999999998,0.20577399999999998,2
0.715953,0.12696500000000002,2
0.474674,0.620201,2
0.6504439999999999,0.972449,2
0.276308,0.32395,2
0.8746520000000001,0.263221,2
0.91681,0.9054260000000001,2
0.132946,0.7437630000000001,2
0.052413,0.701812,2
0.6406149999999999,0.707268,2
0.510253,0.631526,2
0.848995,0.8307690000000001,2
0.150145,0.9836440000000001,2
0.236069,0.413046,2
0.175099,0.9218139999999999,2
0.7217779999999999,0.78347,2
0.379195,0.760001,2
0.677186,0.740618,2
0.016584,0.601711,2
0.70605,0.493325,2
0.182055,0.277499,2
0.786058,0.979876,2
0.536117,0.290174,2
0.9271590000000001,0.08768,2
0.09680599999999999,0.080485,2
0.8976290000000001,0.876915,2
0.48402700000000004,0.121931,2
0.638903,0.700853,2
0.520158,0.209775,2
0.06918300000000001,0.025002,2
0.773129,0.27229000000000003,2
0.011656999999999999,0.577357,2
0.232627,0.988333,2
0.313641,0.619626,2
0.570975,0.938533,2
0.099247,0.33729899999999996,2
0.692751,0.21807600000000002,2
0.050691,0.5988220000000001,2
0.431428,0.265803,2
0.518868,0.7663760000000001,2
0.501009,0.706851,2
0.8673850000000001,0.270389,2
0.664837,0.125191,2
0.277007,0.912394,2
0.309774,0.8602420000000001,2
0.187315,0.040868,2
0.326692,0.053177999999999996,2
0.162705,0.657747,2
0.407017,0.744704,2
0.987949,0.18573699999999999,2
0.035944,0.951001,2
0.653089,0.115601,2
0.904759,0.409721,2
0.804373,0.497292,2
0.200597,0.42353999999999997,2
0.9038790000000001,0.41479499999999997,2
0.399248,0.100726,2
0.9796860000000001,0.24752399999999997,2
0.7756689999999999,0.074821,2
0.406385,0.693365,2
0.745927,0.980699,2
0.8871399999999999,0.061114,2
0.696163,0.719971,2
0.89076,0.972308,2
0.727442,0.633075,2
0.46070500000000003,0.500678,2
0.380806,0.54214,2
0.7239180000000001,0.228059,2
0.58912,0.643059,2
0.437914,0.484833,2
0.898418,0.456462,2
0.513862,0.33687399999999995,2
0.791837,0.087858,2
0.736275,0.7458229999999999,2
0.729436,0.8568180000000001,2
0.56706,0.24000900000000003,2
0.009681,0.6770149999999999,2
0.9148629999999999,0.11516900000000001,2
0.740316,0.9457530000000001,2
0.013852000000000001,0.32452800000000004,2
0.608052,0.6254149999999999,2
0.874634,0.6680560000000001,2
0.9476319999999999,0.372004,2
0.394798,0.64242,2
0.862585,0.626529,2
0.105724,0.772227,2
0.920849,0.145842,2
0.700549,0.292448,2
0.47621099999999994,0.38995100000000005,2
0.8711030000000001,0.9169010000000001,2
0.606308,0.907226,2
0.22392800000000002,0.16105,2
0.390736,0.038728,2
0.26160300000000003,0.619071,2
0.9183969999999999,0.7455609999999999,2
0.074813,0.832743,2
0.8026270000000001,0.857665,2
0.766452,0.524061,2
0.534516,0.23054499999999997,2
0.48954,0.124477,2
0.5563779999999999,0.048147,2
0.173697,0.099464,2
0.702609,0.144571,2
0.5041260000000001,0.8545159999999999,2
0.270503,0.510889,2
0.628574,0.9774870000000001,2
0.402958,0.479342,2
0.818921,0.042094,2
0.712448,0.505192,2
0.593934,0.595396,2
0.149767,0.087061,2
0.9297219999999999,0.433572,2
0.24468099999999998,0.499123,2
0.534724,0.545618,2
0.890496,0.9191090000000001,2
0.584138,0.015147999999999998,2
0.570471,0.437625,2
0.842593,0.244227,2
0.013631,0.8472430000000001,2
0.952156,0.8703540000000001,2
0.078888,0.507256,2
0.529305,0.060125,2
0.772063,0.9371280000000001,2
0.9174469999999999,0.066423,2
0.9788479999999999,0.45065900000000003,2
0.963772,0.200656,2
0.355437,0.777728,2
0.330868,0.96898,2
0.013771,0.098714,2
0.806098,0.9178069999999999,2
0.650926,0.609762,2
0.321923,0.470679,2
0.292136,0.515993,2
0.6494489999999999,0.05909,2
0.622518,0.312023,2
0.10041,0.436634,2
0.945691,0.712807,2
0.5561020000000001,0.240091,2
0.851535,0.034695,2
0.61019,0.42158900000000005,2
0.8480639999999999,0.040879,2
0.737426,0.10873,2
0.479216,0.06880900000000001,2
0.9530870000000001,0.3687,2
0.201987,0.861187,2
0.305502,0.6724140000000001,2
0.330769,0.613874,2
0.16328099999999998,0.79378,2
0.7078760000000001,0.64588,2
0.737548,0.032349,2
0.6475609999999999,0.07269400000000001,2
0.762135,0.546427,2
0.53414,0.403177,2
0.8299350000000001,0.753998,2
0.37397600000000003,0.109376,2
0.9427530000000001,0.49534300000000003,2
0.781762,0.5912229999999999,2
0.27272399999999997,0.112177,2
0.191045,0.792626,2
0.996994,0.137447,2
0.474609,0.414375,2
0.549617,0.145815,2
0.275826,0.696002,2
0.001187,0.9930120000000001,2
0.10234299999999999,0.9634870000000001,2
0.11560899999999999,0.868343,2
0.784559,0.9470350000000001,2
0.38847,0.6847989999999999,2
0.241114,0.60805,2
0.58328,0.310438,2
0.898402,0.344674,2
0.545818,0.591696,2
0.10600699999999999,0.41871400000000003,2
0.5281520000000001,0.22494899999999998,2
0.793445,0.961175,2
0.941061,0.528428,2
0.6392,0.8718629999999999,2
0.576749,0.364992,2
0.866144,0.23176599999999997,2
0.9521209999999999,0.51744,2
0.622089,0.555549,2
0.8964129999999999,0.066036,2
0.8721549999999999,0.8948309999999999,2
0.639809,0.39162800000000003,2
0.625164,0.8557309999999999,2
0.8914350000000001,0.023941,2
0.709738,0.977331,2
0.187075,0.025524,2
0.123681,0.127102,2
0.8097979999999999,0.324384,2
0.424504,0.788937,2
0.174547,0.202152,2
0.9719700000000001,0.587947,2
0.799507,0.402922,2
0.519011,0.8863049999999999,2
0.302264,0.451779,2
0.915474,0.00021400000000000002,2
0.644404,0.639133,2
0.9106,0.158315,2
0.575763,0.06698,2
0.520804,0.07329400000000001,2
0.569509,0.630545,2
0.5322520000000001,0.038867,2
0.569426,0.448092,2
0.990083,0.158107,2
0.246727,0.646858,2
0.9643079999999999,0.303105,2
0.168205,0.158405,2
0.66005,0.807067,2
0.9063389999999999,0.145156,2
0.9120459999999999,0.570941,2
0.6189100000000001,0.97814,2
0.5986229999999999,0.42503599999999997,2
0.267683,0.900647,2
0.702955,0.042151,2
0.5650609999999999,0.047728,2
0.044982,0.060038,2
0.026675,0.877857,2
0.918966,0.729709,2
0.8223219999999999,0.38655100000000003,2
0.381334,0.873026,2
0.660118,0.7915409999999999,2
0.508096,0.869625,2
0.729851,0.570353,2
0.26165,0.60207,2
0.564513,0.8692620000000001,2
0.47484799999999994,0.636169,2
0.48691899999999994,0.31250900000000004,2
0.007962,0.058101,2
0.9448610000000001,0.49877299999999997,2
0.093113,0.07345,2
0.259761,0.478537,2
0.32897,0.601953,2
0.63084,0.082558,2
0.509008,0.474466,2
0.407068,0.080045,2
0.26798299999999997,0.23800000000000002,2
0.556393,0.026964,2
0.5636909999999999,0.47989499999999996,2
0.6149640000000001,0.215788,2
0.05475,0.8157409999999999,2
0.322467,0.46043999999999996,2
0.029352,0.020003,2
0.17540899999999998,0.6125,2
0.44914499999999996,0.516517,2
0.143535,0.252375,2
0.07082999999999999,0.255226,2
0.8368899999999999,0.607017,2
0.13777899999999998,0.95455,2
0.292961,0.035969,2
0.566929,0.611829,2
0.35631799999999997,0.25149499999999997,2
0.227569,0.692088,2
0.362494,0.913259,2
0.38067199999999995,0.451812,2
0.47764799999999996,0.319737,2
0.296282,0.9149459999999999,2
0.440755,0.249531,2
0.151745,0.398856,2
0.238581,0.771314,2
0.834276,0.297928,2
0.604827,0.44925600000000004,2
0.668625,0.239196,2
0.42048199999999997,0.019764,2
0.632005,0.8767389999999999,2
0.265871,0.5592199999999999,2
0.9204559999999999,0.9162049999999999,2
0.840339,0.789821,2
0.43126400000000004,0.5133909999999999,2
0.446221,0.277898,2
0.266417,0.421808,2
0.765595,0.618983,2
0.602485,0.7834720000000001,2
0.167526,0.42365200000000003,2
0.720837,0.339861,2
0.098341,0.338192,2
0.071488,0.636882,2
0.291236,0.542539,2
0.7193890000000001,0.21980500000000003,2
0.086497,0.640835,2
0.836302,0.740889,2
0.471258,0.771273,2
0.6349670000000001,0.627844,2
0.469703,0.046107,2
0.02033,0.509888,2
0.694998,0.60175,2
0.391449,0.802504,2
0.38751199999999997,0.7436229999999999,2
0.119325,0.876243,2
0.089567,0.896325,2
0.9683,0.21310700000000002,2
0.076658,0.202711,2
0.40666599999999997,0.621301,2
0.108761,0.91204,2
0.242279,0.544172,2
0.092796,0.770618,2
0.845534,0.598867,2
0.477009,0.672825,2
0.271723,0.601275,2
0.342517,0.65479,2
0.059038,0.125352,2
0.43313500000000005,0.959622,2
0.18607200000000002,0.730767,2
0.577738,0.101775,2
0.856058,0.14265999999999998,2
0.021835,0.37942,2
0.8951399999999999,0.24988200000000002,2
0.456376,0.044654,2
0.061964,0.151387,2
0.954523,0.9195139999999999,2
0.880676,0.5003569999999999,2
0.505355,0.322713,2
0.996606,0.655289,2
0.731825,0.7524930000000001,2
0.987082,0.7495539999999999,2
0.012812,0.782612,2
0.7208439999999999,0.360375,2
0.07116,0.743684,2
0.8478629999999999,0.042501,2
0.8717290000000001,0.9368360000000001,2
0.45672799999999997,0.595735,2
0.635011,0.380936,2
0.841785,0.099649,2
0.16528800000000002,0.579176,2
0.33089,0.798038,2
0.678249,0.341442,2
0.42523199999999994,0.8224309999999999,2
0.818401,0.138692,2
0.28870500000000004,0.903249,2
0.26426900000000003,0.382471,2
0.27963499999999997,0.213996,2
0.5347890000000001,0.041862,2
0.34935900000000003,0.877117,2
0.522609,0.05711,2
0.5487529999999999,0.259461,2
0.12212200000000001,0.19628099999999998,2
0.6421020000000001,0.774502,2
0.622103,0.11672,2
0.97114,0.8717389999999999,2
0.70325,0.334329,2
0.794235,0.16664600000000002,2
0.379569,0.582743,2
0.174352,0.8663709999999999,2
0.863082,0.956691,2
0.469314,0.8602780000000001,2
0.737738,0.69229,2
0.326117,0.110109,2
0.477886,0.8649889999999999,2
0.856441,0.14698,2
0.760493,0.3763,2
0.355412,0.803496,2
0.37703400000000004,0.46393100000000004,2
0.552904,0.22519499999999998,2
0.834224,0.777859,2
0.830828,0.688037,2
0.022876,0.8434870000000001,2
0.454503,0.42834700000000003,2
0.90146,0.68743,2
0.256443,0.13756,2
0.714392,0.702455,2
0.859447,0.981876,2
0.7110380000000001,0.5167,2
0.023715,0.584553,2
0.395991,0.24206599999999998,2
0.087937,0.297577,2
0.14611400000000002,0.631638,2
0.25109899999999996,0.62293,2
0.99444,0.261664,2
0.09159500000000001,0.19791199999999998,2
0.725759,0.359146,2
0.507968,0.23961999999999997,2
0.36344899999999997,0.9919100000000001,2
0.47375500000000004,0.039098,2
0.052649,0.7942670000000001,2
0.410368,0.947376,2
0.26770700000000003,0.8331559999999999,2
0.36372600000000005,0.724052,2
0.645303,0.9261309999999999,2
0.619534,0.679759,2
0.069376,0.538057,2
0.15323299999999998,0.46515200000000007,2
0.9507399999999999,0.945095,2
0.464417,0.503329,2
0.654433,0.308449,2
0.018917,0.6604909999999999,2
0.06454299999999999,0.34810100000000005,2
0.329371,0.9812709999999999,2
0.089323,0.173122,2
0.712125,0.485705,2
0.5219699999999999,0.096209,2
0.7615029999999999,0.829757,2
0.5126609999999999,0.911056,2
0.14712999999999998,0.974375,2
0.034039,0.375374,2
0.833779,0.423692,2
0.10404400000000001,0.24513800000000002,2
0.08139400000000001,0.056603999999999995,2
0.8278840000000001,0.830141,2
0.559884,0.8658950000000001,2
0.026797,0.896716,2
0.721982,0.549293,2
0.5650310000000001,0.643582,2
0.128402,0.474866,2
0.608518,0.99713,2
0.49021000000000003,0.573226,2
0.46225900000000003,0.611993,2
0.579383,0.5719920000000001,2
0.312824,0.982864,2
0.70096,0.07201,2
0.385682,0.891766,2
0.8595940000000001,0.717811,2
0.503441,0.186137,2
0.08339099999999999,0.9215530000000001,2
0.754215,0.34886,2
0.044511,0.35376199999999997,2
0.648304,0.66651,2
0.812692,0.390577,2
0.636732,0.34773699999999996,2
0.6799890000000001,0.153035,2
0.747168,0.36645700000000003,2
0.000915,0.259614,2
0.997099,0.9279069999999999,2
0.23559699999999997,0.61453,2
0.590481,0.553075,2
0.9792860000000001,0.349606,2
0.838266,0.674918,2
0.20785599999999999,0.522621,2
0.148815,0.057576999999999996,2
0.628487,0.923191,2
0.782012,0.562195,2
0.743203,0.9660639999999999,2
0.701983,0.308051,2
0.6176550000000001,0.7540020000000001,2
0.442377,0.09013600000000001,2
0.299011,0.8775229999999999,2
0.702162,0.15812400000000001,2
0.398835,0.839009,2
0.65452,0.912359,2
0.9017430000000001,0.142046,2
0.594064,0.561134,2
0.342059,0.586188,2
0.287065,0.723617,2
0.8703540000000001,0.986086,2
0.287365,0.21263,2
0.8029229999999999,0.065108,2
0.9507760000000001,0.011079,2
0.844885,0.71696,2
0.546199,0.512642,2
0.8582219999999999,0.390305,2
0.372304,0.762844,2
0.279599,0.417137,2
0.002552,0.446996,2
0.490951,0.556298,2
0.11314400000000001,0.12225899999999999,2
0.9236409999999999,0.896602,2
0.521646,0.21559499999999998,2
0.8261299999999999,0.632743,2
0.7998810000000001,0.83095,2
0.263266,0.348445,2
0.603175,0.488437,2
0.240594,0.011633,2
0.8260200000000001,0.993548,2
0.045045,0.78485,2
0.948651,0.264442,2
0.386328,0.693803,2
0.754495,0.705987,2
0.710655,0.936048,2
0.48130100000000003,0.025963999999999997,2
0.463096,0.670879,2
0.8405,0.38063,2
0.618988,0.301773,2
0.9814649999999999,0.739185,2
0.9971540000000001,0.12453199999999999,2
0.389549,0.088715,2
0.201215,0.150397,2
0.9900909999999999,0.7908069999999999,2
0.410451,0.7468670000000001,2
0.45910200000000007,0.270911,2
0.7621439999999999,0.099708,2
0.377713,0.183136,2
0.782057,0.5454439999999999,2
0.25196599999999997,0.804746,2
0.372276,0.9911280000000001,2
0.200679,0.022105,2
0.560307,0.808293,2
0.684321,0.145483,2
0.41272200000000003,0.712739,2
0.41302700000000003,0.084111,2
0.549385,0.230762,2
0.234436,0.367259,2
0.269563,0.251715,2
0.204934,0.99315,2
0.22464299999999998,0.474467,2
0.697446,0.704566,2
0.540922,0.43016800000000005,2
0.688221,0.405837,2
0.89418,0.95888,2
0.513323,0.683145,2
0.702012,0.20482899999999998,2
0.34983800000000004,0.647768,2
0.268804,0.006345,2
0.7982560000000001,0.655293,2
0.32260900000000003,0.215286,2
0.38493299999999997,0.402503,2
0.810589,0.276185,2
0.9601559999999999,0.12328900000000001,2
0.754904,0.790701,2
0.21840199999999999,0.428349,2
0.954493,0.5964729999999999,2
0.961935,0.738053,2
0.189876,0.278444,2
0.602242,0.957189,2
0.223241,0.341437,2
0.913284,0.273973,2
0.9188219999999999,0.809531,2
0.231406,0.7314689999999999,2
0.401327,0.293577,2
0.82273,0.03405,2
0.342442,0.8168810000000001,2
0.49563,0.8874690000000001,2
0.9308129999999999,0.529946,2
0.11511400000000001,0.6129020000000001,2
0.83921,0.20801799999999998,2
0.073541,0.785682,2
0.6167729999999999,0.895769,2
0.590425,0.7633270000000001,2
0.416813,0.051648,2
0.822744,0.21877,2
0.421338,0.770001,2
0.6168680000000001,0.111097,2
0.8326709999999999,0.5697909999999999,2
0.444165,0.796471,2
0.875822,0.9366209999999999,2
0.905222,0.5857,2
0.8952700000000001,0.7046680000000001,2
0.5645789999999999,0.084949,2
0.182469,0.330133,2
0.017344,0.6615270000000001,2
0.116656,0.42482,2
0.24784899999999999,0.10940799999999999,2
0.898059,0.9301889999999999,2
0.28453,0.850141,2
0.781025,0.563078,2
0.12341300000000001,0.21958000000000003,2
0.021294999999999998,0.531076,2
0.437637,0.2662,2
0.286152,0.9679459999999999,2
0.589676,0.234014,2
0.29774,0.279095,2
0.5554,0.22309,2
0.9676629999999999,0.03705,2
0.00214,0.941494,2
0.9139010000000001,0.48983000000000004,2
0.032409,0.372113,2
0.372262,0.903019,2
0.429066,0.920063,2
0.7253069999999999,0.16769,2
0.24047399999999997,0.845859,2
0.8640610000000001,0.557994,2
0.120901,0.602371,2
0.888619,0.248927,2
0.977246,0.112614,2
0.968577,0.344964,2
0.23279499999999997,0.10922799999999999,2
0.904863,0.135897,2
0.535355,0.179391,2
0.024604,0.966342,2
0.297568,0.5992109999999999,2
0.708899,0.970334,2
0.03361,0.6911649999999999,2
0.374332,0.435199,2
0.152504,0.5899840000000001,2
0.117995,0.9356479999999999,2
0.255231,0.018827,2
0.722186,0.06057100000000001,2
0.622568,0.058026999999999995,2
0.47341400000000006,0.341468,2
0.312339,0.885381,2
0.16253099999999998,0.899475,2
0.499313,0.8593270000000001,2
0.959938,0.683346,2
0.870656,0.721086,2
0.276131,0.531142,2
0.93085,0.393706,2
0.729256,0.814516,2
0.08717000000000001,0.071131,2
0.767991,0.305964,2
0.5382279999999999,0.543554,2
0.6866720000000001,0.033229,2
0.459133,0.081334,2
0.185816,0.6251899999999999,2
0.577328,0.616158,2
0.497615,0.536533,2
0.100747,0.9649909999999999,2
0.268304,0.030722000000000003,2
0.30814,0.8581719999999999,2
0.631063,0.050057,2
0.657879,0.400503,2
0.548712,0.491392,2
0.437192,0.695195,2
0.10730899999999999,0.367368,2
0.673056,0.023645,2
0.444899,0.284041,2
0.8825440000000001,0.23774099999999998,2
0.21891599999999997,0.050948,2
0.208934,0.5343399999999999,2
0.626762,0.096826,2
0.22282600000000002,0.380763,2
0.720276,0.073538,2
0.47865699999999994,0.580087,2
0.6931229999999999,0.757443,2
0.408981,0.922824,2
0.078316,0.7580399999999999,2
0.755744,0.9585629999999999,2
0.034633,0.7292890000000001,2
0.8395299999999999,0.203179,2
0.781172,0.41443599999999997,2
0.8203969999999999,0.936816,2
0.6665760000000001,0.031472,2
0.146553,0.917494,2
0.028273000000000003,0.70213,2
0.36544499999999996,0.774471,2
0.303444,0.273961,2
0.222286,0.49763999999999997,2
0.9397719999999999,0.9830399999999999,2
0.49297799999999997,0.432414,2
0.662776,0.200715,2
0.67529,0.306192,2
0.240218,0.7327140000000001,2
0.8770399999999999,0.667501,2
0.144218,0.5360550000000001,2
0.546461,0.205954,2
0.6133810000000001,0.260909,2
0.370551,0.9757459999999999,2
0.153969,0.471718,2
0.24813000000000002,0.757835,2
0.23242600000000002,0.652151,2
0.405287,0.749008,2
0.749857,0.146893,2
0.532319,0.94657,2
0.485228,0.247746,2
0.342996,0.046674,2
0.168329,0.673117,2
0.36528299999999997,0.909726,2
0.770934,0.755851,2
0.312015,0.9199309999999999,2
0.313714,0.142529,2
0.261126,0.208605,2
0.865188,0.428655,2
0.24986999999999998,0.51151,2
0.49178,0.587481,2
0.574158,0.3438,2
0.421782,0.168183,2
0.213004,0.8459690000000001,2
0.175492,0.486791,2
0.8520340000000001,0.984182,2
0.298774,0.193029,2
0.288409,0.075348,2
0.8450200000000001,0.18854,2
0.017961,0.91601,2
0.267913,0.454255,2
0.8899889999999999,0.610583,2
0.418121,0.524957,2
0.519885,0.9464540000000001,2
0.463664,0.216932,2
0.012341,0.090276,2
0.982505,0.446891,2
0.636393,0.044067,2
0.19833900000000002,0.44695,2
0.962458,0.9869100000000001,2
0.878877,0.322046,2
0.9380930000000001,0.035529000000000005,2
0.13285999999999998,0.59459,2
0.069017,0.818331,2
0.339868,0.997684,2
0.284686,0.035528,2
0.24583000000000002,0.283204,2
0.112477,0.452917,2
0.422887,0.050483,2
0.957816,0.363527,2
0.7457199999999999,0.725104,2
0.217579,0.136002,2
0.006784999999999999,0.743445,2
0.26221,0.320387,2
0.116746,0.693703,2
0.511375,0.724488,2
0.719284,0.537478,2
0.727109,0.497046,2
0.42623599999999995,0.9001299999999999,2
0.24095,0.47182299999999994,2
0.31700700000000004,0.28993,2
0.06698,0.668158,2
0.032369999999999996,0.8701690000000001,2
0.20933800000000002,0.470742,2
0.17156400000000002,0.9851709999999999,2
0.289715,0.099594,2
0.190235,0.7400979999999999,2
0.370748,0.8192219999999999,2
0.5253979999999999,0.927341,2
0.044092,0.510459,2
0.775971,0.438302,2
0.16181600000000002,0.477675,2
0.649525,0.42443800000000004,2
0.726275,0.885616,2
0.067174,0.80037,2
0.121921,0.757504,2
0.734599,0.707044,2
0.258023,0.824656,2
0.5037050000000001,0.373568,2
0.076587,0.349175,2
0.838965,0.5424180000000001,2
0.039068,0.972108,2
0.597431,0.6174970000000001,2
0.776278,0.397888,2
0.052925,0.5743159999999999,2
0.131536,0.315799,2
0.053349,0.8523200000000001,2
0.14391500000000002,0.661801,2
0.7047899999999999,0.368812,2
0.5819989999999999,0.690696,2
0.6842239999999999,0.936031,2
0.058289999999999995,0.132242,2
0.03265,0.9292229999999999,2
0.747328,0.606382,2
0.8837370000000001,0.5674020000000001,2
0.20980700000000002,0.82436,2
0.909593,0.580249,2
0.61642,0.887761,2
0.874749,0.650296,2
0.027569,0.612812,2
0.876801,0.504955,2
0.575059,0.35895900000000003,2
0.699817,0.34973699999999996,2
0.8656530000000001,0.28151,2
0.065305,0.326205,2
0.073072,0.128366,2
0.5612060000000001,0.9833040000000001,2
0.39263000000000003,0.537557,2
0.507983,0.301565,2
0.655533,0.175511,2
0.339353,0.751073,2
0.366709,0.594287,2
0.135409,0.681028,2
0.201847,0.6755800000000001,2
0.8060069999999999,0.5230279999999999,2
0.192135,0.679566,2
0.01346,0.5888359999999999,2
0.78154,0.8961870000000001,2
0.575677,0.873862,2
0.5452060000000001,0.38662199999999997,2
0.6879770000000001,0.041016000000000004,2
0.279317,0.004111,2
0.830167,0.624894,2
0.012067,0.558268,2
0.8734620000000001,0.413596,2
0.7592939999999999,0.289839,2
0.985173,0.484508,2
0.024763,0.5414800000000001,2
4e-05,0.708171,2
0.23548000000000002,0.530561,2
0.326764,0.538327,2
0.8679389999999999,0.946958,2
0.251677,0.8867520000000001,2
0.9400440000000001,0.410646,2
0.744212,0.025527,2
0.369285,0.016923,2
0.516868,0.348715,2
0.43097399999999997,0.18449100000000002,2
0.000605,0.488267,2
0.0009480000000000001,0.5784,2
0.618884,0.788706,2
0.156926,0.905013,2
0.877801,0.8999780000000001,2
0.054719000000000004,0.105708,2
0.8921190000000001,0.330419,2
0.6585300000000001,0.7178180000000001,2
0.42139799999999994,0.301872,2
0.693365,0.7090489999999999,2
0.720989,0.256681,2
0.679519,0.3363,2
0.895573,0.337115,2
0.265897,0.27891,2
0.20710100000000004,0.398427,2
0.756892,0.650654,2
0.32268800000000003,0.368956,2
0.882833,0.546836,2
0.581227,0.910443,2
0.70203,0.561132,2
0.32611599999999996,0.201569,2
0.583993,0.165671,2
0.9773290000000001,0.111311,2
0.763725,0.927707,2
0.501683,0.102099,2
0.190028,0.6640229999999999,2
0.046491000000000005,0.231857,2
0.067288,0.14585499999999998,2
0.005940999999999999,0.587101,2
0.8254440000000001,0.681629,2
0.252612,0.153369,2
0.44378599999999996,0.9290069999999999,2
0.515271,0.027841,2
0.794126,0.8923059999999999,2
0.9048860000000001,0.32595100000000005,2
0.681688,0.043657,2
0.737102,0.8030520000000001,2
0.808132,0.42176499999999995,2
0.054785,0.614123,2
0.037916000000000005,0.630591,2
0.6352270000000001,0.001707,2
0.259536,0.752966,2
0.512161,0.05745499999999999,2
0.935499,0.805103,2
0.509949,0.47141700000000003,2
0.554635,0.666569,2
0.256402,0.203444,2
0.0523,0.552346,2
0.701268,0.7643,2
0.751659,0.02224,2
0.533512,0.359647,2
0.776476,0.151792,2
0.769745,0.9894780000000001,2
0.371933,0.699996,2
0.086139,0.115856,2
0.07320700000000001,0.416112,2
0.46280200000000005,0.810329,2
0.62773,0.794175,2
0.532184,0.519049,2
0.074728,0.872957,2
0.843924,0.695932,2
0.504975,0.988168,2
0.066863,0.022521,2
0.5821029999999999,0.6656890000000001,2
0.967916,0.9258559999999999,2
0.823018,0.260418,2
0.156789,0.47095299999999995,2
0.7376159999999999,0.434346,2
0.60313,0.49162100000000003,2
0.409412,0.13968699999999998,2
0.082413,0.707358,2
0.767045,0.099251,2
0.985151,0.794702,2
0.402905,0.900241,2
0.034908,0.935759,2
0.958512,0.67578,2
0.46678000000000003,0.11138699999999999,2
0.342694,0.526473,2
0.050008,0.5949399999999999,2
0.434567,0.24337899999999998,2
0.735232,0.327295,2
0.811511,0.303716,2
0.624768,0.43227600000000005,2
0.833434,0.708908,2
0.9007120000000001,0.7123550000000001,2
0.631042,0.8457,2
0.039037999999999996,0.433536,2
0.156075,0.3274,2
0.668752,0.781335,2
0.024526,0.322411,2
0.43175699999999995,0.248131,2
0.8601,0.01721,2
0.075412,0.5398109999999999,2
0.777165,0.19333599999999998,2
0.989144,0.616355,2
0.030494,0.690299,2
0.096621,0.8102010000000001,2
0.44893599999999995,0.57567,2
0.390469,0.275017,2
0.29841,0.857349,2
0.009912,0.25774,2
0.7754489999999999,0.494825,2
0.024048,0.897173,2
0.585389,0.005517,2
0.7215090000000001,0.462426,2
0.48343500000000006,0.664149,2
0.48188400000000003,0.391965,2
0.632201,0.30739299999999997,2
0.936242,0.536273,2
0.315824,0.660154,2
0.5413819999999999,0.07356,2
0.40008299999999997,0.8894299999999999,2
0.146739,0.104709,2
0.048295,0.732275,2
0.976461,0.6477609999999999,2
0.919534,0.9395370000000001,2
0.40969099999999997,0.221412,2
0.66691,0.454172,2
0.317576,0.06243200000000001,2
0.265867,0.5771109999999999,2
0.94165,0.41978999999999994,2
0.49445100000000003,0.474575,2
0.0009789999999999998,0.559109,2
0.508184,0.705006,2
0.316257,0.403856,2
0.33326500000000003,0.767029,2
0.5117970000000001,0.015227000000000001,2
0.42595299999999997,0.43307700000000005,2
0.301179,0.646708,2
0.601554,0.269671,2
0.28167,0.553784,2
0.382589,0.311521,2
0.9065129999999999,0.786957,2
0.30503600000000003,0.7641979999999999,2
